suburb,state,latitude,longitude,assigned_region
Laramba,NT,-22.2019,133.143,Northern Territory - Outback
Canteen Creek,NT,-20.6403,135.5865,Northern Territory - Outback
Kulgera,NT,-22.2019,133.143,Regional NT
Hugh,NT,-22.2019,133.143,Northern Territory - Outback
Kings Creek Station,NT,-22.2019,133.143,Regional NT
Ti Tree,NT,-22.1338,133.4139,Northern Territory - Outback
Finke,NT,-22.2019,133.143,Northern Territory - Outback
Antewenegerrde,NT,-22.2019,133.143,Regional NT
Wanarn,NT,-22.2019,133.143,Western Australia - Outback (South)
Urapuntja,NT,-22.2019,133.143,Regional NT
Willowra,NT,-21.2632,132.6191,Northern Territory - Outback
Hart,NT,-22.2019,133.143,Regional NT
Umpangara,NT,-22.2019,133.143,Regional NT
Yuelamu,NT,-22.2617,132.1994,Northern Territory - Outback
Nyirripi,NT,-22.6492,130.5639,Northern Territory - Outback
Uluru,NT,-22.2019,133.143,Regional NT
Mount Liebig,NT,-23.2664,131.2732,Northern Territory - Outback
Tara,NT,-21.4833,133.9992,Regional NT
Chilla Well,NT,-22.2019,133.143,Northern Territory - Outback
Murputja Homelands,NT,-22.2019,133.143,Regional NT
Simpson,NT,-22.2019,133.143,Ballarat
Mulga Bore,NT,-22.2019,133.143,Regional NT
Mereenie,NT,-22.2019,133.143,Northern Territory - Outback
Thangkenharenge,NT,-22.2019,133.143,Regional NT
Amoonguna,NT,-22.2019,133.143,Northern Territory - Outback
Ampilatwatja,NT,-21.657,135.2259,Northern Territory - Outback
Areyonga,NT,-22.2019,133.143,Northern Territory - Outback
Mutitjulu,NT,-22.2019,133.143,Northern Territory - Outback
Titjikala,NT,-22.2019,133.143,Northern Territory - Outback
Hermannsburg,NT,-22.2019,133.143,Northern Territory - Outback
Yulara,NT,-22.2019,133.143,Northern Territory - Outback
Barrow Creek,NT,-21.55,133.8833,Regional NT
Tanami,NT,-22.2019,133.143,Regional NT
Petermann,NT,-22.2019,133.143,
Costello,NT,-22.2019,133.143,
Imanpa,NT,-22.2019,133.143,Northern Territory - Outback
Lake Mackay,NT,-22.2019,133.143,
Atitjere,NT,-22.9827,134.9342,Northern Territory - Outback
Kintore,NT,-23.2754,129.3895,Northern Territory - Outback
Burt Plain,NT,-23.3672,133.4503,Northern Territory - Outback
Braitling,NT,-22.2676,133.1758,Northern Territory - Outback
Araluen,NT,-22.2676,133.1758,Regional NT
Alice Springs,NT,-22.2676,133.1758,Northern Territory - Outback
Gillen,NT,-22.2676,133.1758,Northern Territory - Outback
East Side,NT,-22.2676,133.1758,Northern Territory - Outback
Desert Springs,NT,-22.2676,133.1758,Northern Territory - Outback
Ciccone,NT,-22.2676,133.1758,Northern Territory - Outback
The Gap,NT,-22.2676,133.1758,Regional NT
White Gums,NT,-22.2676,133.1758,Northern Territory - Outback
Stuart,NT,-22.2676,133.1758,Regional NT
Sadadeen,NT,-22.2676,133.1758,Northern Territory - Outback
Undoolya,NT,-23.6469,133.8648,Northern Territory - Outback
Irlpme,NT,-23.6469,133.8648,Northern Territory - Outback
Mount Johns,NT,-23.6469,133.8648,Northern Territory - Outback
Larapinta,NT,-22.2676,133.1758,Regional NT
Flynn,NT,-22.2676,133.1758,Regional NT
Tennant Creek,NT,-18.2216,134.2542,Northern Territory - Outback
Brunchilly,NT,-18.2216,134.2542,Regional NT
Batchelor,NT,-13.0505,131.0307,Northern Territory - Outback
Adelaide River,NT,-13.2379,131.1056,Northern Territory - Outback
Darwin,NT,-12.4611,130.8418,Regional NT
Parap,NT,-12.4305,130.8414,Darwin
Millner,NT,-12.3919,130.8625,Darwin
Rapid Creek,NT,-12.3804,130.8592,
Lyons,NT,-12.3591,130.8885,Regional NT
Brinkin,NT,-12.3706,130.868,Darwin
Moil,NT,-12.3885,130.8809,Darwin
Jingili,NT,-12.3889,130.8728,Darwin
Nightcliff,NT,-12.383,130.8517,
Coconut Grove,NT,-12.396,130.8519,
Nakara,NT,-12.3705,130.8773,Darwin
Tiwi,NT,-12.3588,130.878,
Muirhead,NT,-12.3586,130.8935,Darwin
Wagaman,NT,-12.3807,130.8854,Darwin
Lee Point,NT,-12.3415,130.8895,
Alawa,NT,-12.3795,130.8732,Darwin
Casuarina,NT,-12.374,130.8822,Regional NT
Wanguri,NT,-12.3713,130.8881,Darwin
Woodleigh Gardens,NT,-12.382,130.9006,Regional NT
Sanderson,NT,-12.382,130.9006,South Australia - South East
Northlakes,NT,-12.382,130.9006,
Leanyer,NT,-12.3667,130.9,Darwin
Anula,NT,-12.3912,130.8905,Darwin
Malak,NT,-12.3929,130.904,Darwin
Holmes,NT,-12.382,130.9006,Darwin
Wulagi,NT,-12.3834,130.8954,Darwin
Buffalo Creek,NT,-12.3368,130.9054,
Marrara,NT,-12.4004,130.8929,Darwin
Karama,NT,-12.4022,130.916,Darwin
Sanderson,NT,-12.4022,130.916,South Australia - South East
Charles Darwin University,NT,-12.3779,130.883,Regional NT
University,NT,-12.4292,130.8859,Regional NT
Charles Darwin University,NT,-12.4292,130.8859,Regional NT
Darwin City,NT,-12.4618,130.8437,
Winnellie,NT,-12.4292,130.8859,Darwin
Gunyangara,NT,-12.2165,136.7054,
Gove,NT,-12.1816,136.7784,Regional NT
Yirrkala,NT,-12.2549,136.8899,
Nhulunbuy,NT,-12.1816,136.7784,
Gapuwiyak,NT,-12.5031,135.8105,Northern Territory - Outback
Alyangula,NT,-13.8541,136.4213,
Tindal,NT,-14.5312,132.3793,Northern Territory - Outback
Tindal Raaf,NT,-14.5312,132.3793,Regional NT
Shoal Bay,NT,-12.4905,130.9788,Regional NT
Durack,NT,-12.4731,130.9721,Regional NT
Driver,NT,-12.486,130.9754,Darwin
Archer,NT,-12.5144,130.9688,
Moulden,NT,-12.5056,130.9731,Darwin
Gray,NT,-12.4904,130.9823,Regional NT
Yarrawonga,NT,-12.4763,130.9908,Regional NT
Farrar,NT,-12.4803,130.9982,Darwin
Palmerston,NT,-12.486,130.9833,Regional NT
Marlow Lagoon,NT,-12.4913,130.9641,
Woodroffe,NT,-12.5017,130.9802,Darwin
Virginia,NT,-12.519,131.0284,Regional NT
Coolalinga,NT,-12.5231,131.0415,Darwin
Howard Springs,NT,-12.4958,131.0445,Darwin
Herbert,NT,-12.5341,131.162,Darwin
Humpty Doo,NT,-12.575,131.103,Darwin
Girraween,NT,-12.5253,131.0957,Perth - North West
Manton,NT,-12.813,131.19,Regional NT
Noonamah,NT,-12.6312,131.0799,Darwin
Berry Springs,NT,-12.7004,131.0145,Darwin
Darwin River,NT,-12.8193,130.9697,
Heavitree Gap Cpa,NT,-22.2676,133.1758,Regional NT
Kilgariff,NT,-22.2676,133.1758,Northern Territory - Outback
Arumbera,NT,-22.2676,133.1758,Northern Territory - Outback
Connellan,NT,-22.2676,133.1758,Northern Territory - Outback
Ross,NT,-22.2676,133.1758,Regional NT
Ilparpa,NT,-22.2676,133.1758,Northern Territory - Outback
Amoonguna,NT,-22.2676,133.1758,Northern Territory - Outback
Oenpelli,NT,-12.3237,133.0576,Regional NT
Murrumujuk,NT,-12.2609,131.0717,
Thamarrurr,NT,-14.2032,129.7052,
Maningrida,NT,-12.0674,134.0866,
Peppimenarti,NT,-14.1555,130.0815,Northern Territory - Outback
Blackmore,NT,-12.7593,130.9382,
Pularumpi,NT,-11.4049,130.4156,Regional NT
Livingstone,NT,-12.6814,131.0741,Darwin
Milyakburra,NT,-13.7794,136.2019,
Pirlangimpi,NT,-11.403,130.429,
Mandorah,NT,-12.4444,130.7589,
Belyuen,NT,-12.5381,130.6982,Northern Territory - Outback
Nauiyu,NT,-13.7425,130.6956,Northern Territory - Outback
Warruwi,NT,-11.6577,133.3782,
Middle Point,NT,-12.5752,131.3169,
Wurrumiyanga,NT,-11.7608,130.6256,
Douglas-Daly,NT,-13.7998,131.3516,Northern Territory - Outback
Mount Bundey,NT,-13.0505,131.7355,Northern Territory - Outback
Ramingining,NT,-12.7282,131.665,Northern Territory - Outback
Hughes,NT,-12.7007,131.0981,Regional NT
Anindilyakwa,NT,-13.9169,136.5909,
Nemarluk,NT,-14.2768,130.3759,
Tivendale,NT,-12.4659,130.944,
Point Stephens,NT,-12.7282,131.665,Regional NT
Southport,NT,-12.7218,130.9514,Regional NT
Milikapiti,NT,-11.4255,130.6748,
Tortilla Flats,NT,-13.0856,131.1241,Northern Territory - Outback
Mcminns Lagoon,NT,-12.5477,131.0762,Darwin
Nguiu,NT,-11.7604,130.636,Regional NT
East Arm,NT,-12.477,130.9152,
Cox Peninsula,NT,-12.4268,130.6408,
Charles Darwin,NT,-12.4338,130.8737,
Wickham,NT,-12.5539,130.9223,Regional NT
Coomalie Creek,NT,-13.0615,131.1066,Northern Territory - Outback
Acacia Hills,NT,-12.7941,131.1254,Regional NT
Daly,NT,-12.7282,131.665,
Minjilang,NT,-11.1584,132.5453,
Gunn Point,NT,-12.7282,131.665,
Black Jungle,NT,-12.5233,131.2071,Darwin
Bathurst Island,NT,-12.7282,131.665,Regional NT
Channel Island,NT,-12.5533,130.8685,
Goulbourn Island,NT,-12.7282,131.665,Regional NT
Burrundie,NT,-12.7282,131.665,Northern Territory - Outback
West Arnhem,NT,-12.2352,134.0603,
Croker Island,NT,-12.7282,131.665,Regional NT
East Arnhem,NT,-12.7282,131.665,
Koolpinyah,NT,-12.7282,131.665,
Micket Creek,NT,-12.7282,131.665,
Gunbalanya,NT,-12.3247,133.0509,Northern Territory - Outback
Woolaning,NT,-12.7282,131.665,Regional NT
Rakula,NT,-13.1243,130.6555,
Annie River,NT,-12.7282,131.665,Regional NT
Collett Creek,NT,-12.9002,130.9155,
Eva Valley,NT,-13.1212,131.0058,Northern Territory - Outback
Sandpalms Roadhouse,NT,-12.7282,131.665,Regional NT
Wak Wak,NT,-12.7282,131.665,
Camp Creek,NT,-12.7282,131.665,Regional NT
Fly Creek,NT,-12.776,131.0445,
Rum Jungle,NT,-12.7282,131.665,Northern Territory - Outback
Marrakai,NT,-12.7505,131.4806,
Lloyd Creek,NT,-12.6767,131.1338,Darwin
Hayes Creek,NT,-12.7282,131.665,Coffs Harbour - Grafton
Nganmarriyanga,NT,-14.335,129.8835,Northern Territory - Outback
Stapleton,NT,-12.7282,131.665,Northern Territory - Outback
Glyde Point,NT,-12.7282,131.665,
Mickett Creek,NT,-12.7282,131.665,
Tipperary,NT,-12.7282,131.665,Regional NT
Darwin River Dam,NT,-12.7282,131.665,
Border Store,NT,-12.7282,131.665,Regional NT
Bees Creek,NT,-12.5795,131.0593,Darwin
Hidden Valley,NT,-12.4424,130.9094,Regional NT
Mapuru,NT,-12.7282,131.665,Regional NT
Wishart,NT,-12.7282,131.665,Regional NT
Freds Pass,NT,-12.5394,131.0569,Darwin
Wadeye,NT,-14.2383,129.5218,Northern Territory - Outback
Vernon Islands,NT,-12.7282,131.665,
Darwin Mc,NT,-12.7282,131.665,Regional NT
Numburindi,NT,-13.9293,135.704,
Elrundie,NT,-12.4789,130.9599,
Delissaville,NT,-12.7282,131.665,Regional NT
Point Stuart,NT,-12.5778,131.7347,
Margaret River,NT,-12.7282,131.665,Regional NT
Fleming,NT,-12.7282,131.665,Regional NT
Lake Bennett,NT,-12.9601,131.168,
Lambells Lagoon,NT,-12.5845,131.2503,Darwin
Charlotte,NT,-12.7282,131.665,
Millwood,NT,-12.7282,131.665,Darling Downs - Maranoa
Galiwinku,NT,-12.0281,135.5649,
Tumbling Waters,NT,-12.7685,130.95,
Pulumpa,NT,-12.7282,131.665,Regional NT
Umbakumba,NT,-12.7282,131.665,
Goulburn Island,NT,-11.65,133.3883,Regional NT
Milingimbi,NT,-12.1019,134.919,
Claravale,NT,-12.7282,131.665,Northern Territory - Outback
Litchfield Park,NT,-12.7282,131.665,Northern Territory - Outback
Bynoe,NT,-12.802,130.6106,
Hotham,NT,-12.7282,131.665,
Angurugu,NT,-13.9803,136.4614,Northern Territory - Outback
Kakadu,NT,-12.8685,132.474,
Finniss Valley,NT,-13.0225,130.9467,Northern Territory - Outback
Robin Falls,NT,-13.3073,131.1464,Northern Territory - Outback
Tiwi Islands,NT,-11.5602,130.8174,
Weddell,NT,-12.7282,131.665,
Bynoe Harbour,NT,-12.7282,131.665,
Cobourg,NT,-11.3951,132.2683,
Daly River,NT,-13.7654,130.7123,Northern Territory - Outback
Maranunga,NT,-12.7282,131.665,Northern Territory - Outback
Knuckey Lagoon,NT,-12.4266,130.9457,Darwin
Berrimah,NT,-12.4351,130.9261,Darwin
Pinelands,NT,-12.4576,130.9598,Regional NT
Holtze,NT,-12.4485,131.0056,Darwin
Rosebery,NT,-12.5105,130.9878,Richmond - Tweed
Mitchell,NT,-12.5012,130.9961,Regional NT
Bellamack,NT,-12.5171,130.9836,Darwin
Rosebery Heights,NT,-12.5012,130.9961,Regional NT
Zuccoli,NT,-12.5073,131.0069,Darwin
Gunn,NT,-12.4876,130.9932,Darwin
Johnston,NT,-12.4876,131.0117,Darwin
Bakewell,NT,-12.4968,130.9934,Darwin
Cossack,NT,-14.4555,132.1748,Regional NT
Lansdowne,NT,-14.4314,132.3879,Regional NT
Katherine East,NT,-14.466,132.2856,Northern Territory - Outback
Emungalan,NT,-14.4572,132.274,Northern Territory - Outback
Katherine South,NT,-14.4678,132.2585,Northern Territory - Outback
King Ash Bay,NT,-15.4478,132.6109,Regional NT
Borroloola,NT,-15.4478,132.6109,Northern Territory - Outback
Three Ways,NT,-18.2216,134.2542,Regional NT
Helen Springs,NT,-18.2216,134.2542,Regional NT
Elliott,NT,-17.5507,133.5407,Regional NT
Cresswell Downs,NT,-18.2216,134.2542,Regional NT
Renner Springs,NT,-18.3184,133.7963,Regional NT
Muckaty Station,NT,-18.2216,134.2542,Regional NT
Nicholson,NT,-18.2216,134.2542,Regional NT
Wycliffe Well,NT,-18.2216,134.2542,Regional NT
Phillip Creek Station,NT,-18.2216,134.2542,Regional NT
Avon Downs,NT,-18.2216,134.2542,Regional NT
Newcastle Waters,NT,-17.3697,133.4026,Northern Territory - Outback
Wollogorang Station,NT,-18.2216,134.2542,Regional NT
Tablelands,NT,-18.2216,134.2542,Regional NT
Calvert,NT,-16.9206,137.2034,Regional NT
Pamayu,NT,-18.3056,133.8238,Northern Territory - Outback
Tennant Creek,NT,-19.6497,134.1915,Northern Territory - Outback
Warrego,NT,-19.4362,133.8208,Regional NT
Pine Creek,NT,-13.8208,131.8329,Wide Bay
Jabiru,NT,-12.6705,132.836,Northern Territory - Outback
Bagot,NT,-12.4153,130.8568,Regional NT
The Gardens,NT,-12.4486,130.837,
Darwin International Airport,NT,-12.4309,130.8558,Regional NT
Eaton,NT,-12.4124,130.8807,Regional NT
Woolner,NT,-12.4378,130.8477,
Fannie Bay,NT,-12.4227,130.8363,
East Point,NT,-12.4107,130.8225,
Raaf Base Darwin,NT,-12.4309,130.8558,Regional NT
Larrakeyah,NT,-12.4553,130.8317,
Darwin Dc,NT,-12.4309,130.8558,Regional NT
Ludmilla,NT,-12.4203,130.8551,
Bayview,NT,-12.438,130.8571,Regional NT
Coonawarra,NT,-12.4341,130.9098,
The Narrows,NT,-12.4264,130.8595,Regional NT
Darwin Mc,NT,-12.4309,130.8558,Regional NT
Cullen Bay,NT,-12.4309,130.8558,Regional NT
Stuart Park,NT,-12.4486,130.8425,
Dundee Beach,NT,-12.7847,130.4736,
Dundee Downs,NT,-12.7617,130.4991,
Dundee Forest,NT,-12.8076,130.4481,
Whinstanes,QLD,-27.4229,153.0766,Regional QLD
Hamilton Central,QLD,-27.4229,153.0766,Regional QLD
Doomben,QLD,-27.4264,153.0716,Regional QLD
Brisbane Airport,QLD,-27.3947,153.114,
Ascot,QLD,-27.4315,153.058,
Hamilton,QLD,-27.439,153.0629,Regional QLD
Waraba,QLD,-26.9621,152.8128,South Australia - Outback
Greenstone,QLD,-26.9621,152.8128,Regional QLD
Lilywood,QLD,-26.9621,152.8128,Regional QLD
Corymbia,QLD,-26.9621,152.8128,Regional QLD
Wagtail Grove,QLD,-26.9621,152.8128,Regional QLD
Toogoom,QLD,-25.2564,152.6902,
Pialba,QLD,-25.287,152.8437,
Sunshine Acres,QLD,-25.3581,152.7877,Wide Bay
Walligan,QLD,-25.3359,152.7618,Wide Bay
Kingfisher Bay Resort,QLD,-25.3187,152.8297,Regional QLD
Kingfisher Bay,QLD,-25.3914,153.0294,Regional QLD
Dundowran,QLD,-25.295,152.774,Wide Bay
Scarness,QLD,-25.2841,152.856,
Great Sandy Strait,QLD,-25.3187,152.8297,
Urraween,QLD,-25.2952,152.8221,Wide Bay
Urangan,QLD,-25.2921,152.9053,
Ghost Hill,QLD,-25.3187,152.8297,Regional QLD
Hervey Bay Dc,QLD,-25.3187,152.8297,Regional QLD
Torquay,QLD,-25.285,152.8789,Regional QLD
Hervey Bay,QLD,-25.2876,152.7694,Regional QLD
Eli Waters,QLD,-25.2792,152.8091,
Booral,QLD,-25.3605,152.9081,Regional QLD
Bunya Creek,QLD,-25.3504,152.837,Wide Bay
Wondunna,QLD,-25.3176,152.8591,Wide Bay
Kawungan,QLD,-25.2988,152.846,Wide Bay
Takura,QLD,-25.318,152.6959,Wide Bay
River Heads,QLD,-25.4155,152.9131,
Dundowran Beach,QLD,-25.2693,152.7623,
Susan River,QLD,-25.3888,152.7652,
Nikenbah,QLD,-25.3194,152.8041,Wide Bay
Walliebum,QLD,-25.406,152.683,Wide Bay
Happy Valley,QLD,-25.3376,153.2005,Adelaide - Central and Hills
Craignish,QLD,-25.2826,152.7243,
Point Vernon,QLD,-25.2573,152.8173,
Elliott,QLD,-25.0063,152.2758,Regional QLD
Windermere,QLD,-24.85,152.45,Regional QLD
Svensson Heights,QLD,-24.8857,152.3318,Wide Bay
Calavos,QLD,-24.9364,152.4347,Wide Bay
Bundaberg East,QLD,-24.8586,152.38,Wide Bay
Fairymead,QLD,-24.7833,152.3667,
Welcome Creek,QLD,-24.7815,152.2825,Wide Bay
Avenell Heights,QLD,-24.8896,152.3679,Wide Bay
Watalgan,QLD,-24.65,152.0333,
Bargara,QLD,-24.8148,152.4626,
Walkervale,QLD,-24.8827,152.3589,Wide Bay
Avondale,QLD,-24.7383,152.1582,Regional QLD
Kepnock,QLD,-24.8761,152.3752,Wide Bay
Bundaberg Central,QLD,-24.8669,152.3509,Wide Bay
Moore Park,QLD,-24.7165,152.2749,
Moore Park Beach,QLD,-24.7107,152.209,
Meadowvale,QLD,-24.8161,152.2771,Wide Bay
South Bingera,QLD,-24.9673,152.223,Wide Bay
Norville,QLD,-24.8931,152.3409,Wide Bay
Bundaberg West,QLD,-24.8727,152.3365,Wide Bay
Alloway,QLD,-24.9568,152.3598,Wide Bay
Kinkuna,QLD,-25.0303,152.3933,
Thabeban,QLD,-24.9,152.35,Wide Bay
Coral Cove,QLD,-24.8831,152.4827,
Kensington,QLD,-24.9171,152.3182,Bendigo
Branyan,QLD,-24.9135,152.2725,Wide Bay
Santa Fe Heights,QLD,-24.8622,152.319,Regional QLD
Electra,QLD,-24.9753,152.1163,Wide Bay
Coonarr,QLD,-24.9699,152.4723,
Givelda,QLD,-24.9908,152.1516,Wide Bay
Sharon,QLD,-24.8759,152.2699,Wide Bay
Woongarra,QLD,-24.8987,152.4217,Wide Bay
Mon Repos,QLD,-24.8025,152.44,
Winfield,QLD,-24.5535,152.0128,
Pine Creek,QLD,-25.011,152.1697,Wide Bay
Gooburrum,QLD,-24.8231,152.3315,Wide Bay
Avoca,QLD,-24.8782,152.3079,Regional QLD
Bundaberg,QLD,-24.8662,152.3479,Regional QLD
Mullett Creek,QLD,-24.8622,152.319,
Innes Park,QLD,-24.8683,152.4799,
Ashfield,QLD,-24.8726,152.3954,Regional QLD
Bundaberg South,QLD,-24.8728,152.3599,Wide Bay
Burnett Downs,QLD,-24.8622,152.319,Regional QLD
Bundaberg Dc,QLD,-24.8622,152.319,Regional QLD
Glenforest,QLD,-24.8622,152.319,
Kalkie,QLD,-24.8443,152.3853,Wide Bay
Bundaberg North,QLD,-24.8491,152.3464,Wide Bay
Millbank,QLD,-24.8754,152.3222,Regional QLD
Moorland,QLD,-24.7513,152.1886,South Australia - South East
Qunaba,QLD,-24.8339,152.4213,Wide Bay
Bucca,QLD,-24.8667,152.1,Logan - Beaudesert
Oakwood,QLD,-24.8667,152.3,Regional QLD
South Kolan,QLD,-24.932,152.1679,Wide Bay
Abbotsford,QLD,-24.8622,152.319,Regional QLD
Burnett Heads,QLD,-24.7647,152.4127,
Elliott Heads,QLD,-24.9162,152.4899,
Rubyanna,QLD,-24.8158,152.3916,
Wurdong Heights,QLD,-23.9792,151.3011,Central Queensland
Barmundu,QLD,-24.1333,151.2,Regional QLD
Builyan,QLD,-24.525,151.3848,Regional QLD
Wooderson,QLD,-23.9966,151.0988,Central Queensland
New Auckland,QLD,-23.8836,151.2356,Central Queensland
Mount Alma,QLD,-24.0312,150.8779,Central Queensland
Callemondah,QLD,-23.8559,151.2275,
Curtis Island,QLD,-24.013,151.249,
Boyne Island,QLD,-23.9483,151.3534,
Gladstone Bc,QLD,-24.013,151.249,Regional QLD
Boyne Valley,QLD,-24.013,151.249,
Taragoola,QLD,-24.1003,151.2196,Central Queensland
Glen Eden,QLD,-23.8974,151.2713,Central Queensland
Diglum,QLD,-24.2498,151.0831,Central Queensland
West Stowe,QLD,-23.9123,151.1302,Central Queensland
Tannum Sands,QLD,-23.9475,151.3675,
South End,QLD,-24.013,151.249,
Tablelands,QLD,-24.013,151.249,Regional QLD
Gladstone Harbour,QLD,-23.7748,151.3265,
Boynedale,QLD,-24.2144,151.245,Central Queensland
O'Connell,QLD,-24.013,151.249,Regional QLD
Barney Point,QLD,-23.8479,151.2658,
Beecher,QLD,-23.9,151.2,Central Queensland
West Gladstone,QLD,-23.8612,151.2453,Central Queensland
Calliope,QLD,-24.007,151.2003,Regional QLD
Nagoorin,QLD,-24.356,151.2995,Regional QLD
Many Peaks,QLD,-24.543,151.3668,
Littlemore,QLD,-24.456,151.351,Regional QLD
O’Connell,QLD,-24.013,151.249,Regional QLD
Hetherington,QLD,-24.013,151.249,Regional QLD
Gladstone South,QLD,-24.013,151.249,Regional QLD
Gladstone Dc,QLD,-24.013,151.249,Regional QLD
Burua,QLD,-23.95,151.2167,Central Queensland
Benaraby,QLD,-24.0042,151.3341,Central Queensland
Telina,QLD,-23.8883,151.2538,Central Queensland
Iveragh,QLD,-24.1333,151.45,
South Trees,QLD,-23.869,151.2783,
Byellee,QLD,-23.874,151.1946,Central Queensland
River Ranch,QLD,-23.982,151.1583,Central Queensland
Clinton,QLD,-23.8752,151.2179,Ballarat
South Gladstone,QLD,-23.8622,151.268,Central Queensland
Kirkwood,QLD,-23.9033,151.2354,Central Queensland
Gladstone Central,QLD,-23.8428,151.2489,Central Queensland
Kin Kora,QLD,-23.877,151.2472,Central Queensland
Sun Valley,QLD,-23.8752,151.2575,Regional QLD
Heron Island,QLD,-24.013,151.249,Regional QLD
Ubobo,QLD,-24.4046,151.3234,Regional QLD
Toolooa,QLD,-23.885,151.2678,Central Queensland
Gladstone,QLD,-23.8485,151.2577,Regional QLD
Withersfield,QLD,-23.5667,147.5667,Regional QLD
Wooroona,QLD,-24.018,149.328,Central Queensland
Alberta,QLD,-24.3158,149.8006,Central Queensland
Mackenzie,QLD,-23.6096,149.584,Regional QLD
Bouldercombe,QLD,-23.5705,150.4695,Central Queensland
Nine Mile,QLD,-23.6096,149.584,Regional QLD
Gracemere,QLD,-23.4379,150.4575,Central Queensland
Willows,QLD,-23.6575,147.4807,
Dixalea,QLD,-23.9333,150.2833,Central Queensland
Baralaba,QLD,-24.1745,149.8156,Central Queensland
Stanwell,QLD,-23.4833,150.3167,Central Queensland
Wycarbah,QLD,-23.55,150.2167,Central Queensland
Sapphire Central,QLD,-23.4573,147.7244,Central Queensland
Boolburra,QLD,-23.7433,149.8169,Central Queensland
Keppel Sands,QLD,-23.3259,150.7873,
Gainsford,QLD,-23.837,149.8456,Central Queensland
Mount Chalmers,QLD,-23.3,150.65,Central Queensland
Kabra,QLD,-23.4667,150.4,Central Queensland
Wallaroo,QLD,-23.7,149.5667,Regional QLD
Goovigen,QLD,-24.1459,150.2853,Central Queensland
Arcturus,QLD,-23.8529,148.2939,Central Queensland
Rannes,QLD,-24.1167,150.1167,Regional QLD
Rewan,QLD,-24.9843,148.3466,
Coorumbene,QLD,-24.5546,148.7538,Central Queensland
Westwood,QLD,-23.5969,150.1675,Regional QLD
Alsace,QLD,-23.2806,149.3524,Central Queensland
Balcomba,QLD,-23.4,149.6333,Central Queensland
Jardine,QLD,-23.0584,150.3827,Central Queensland
Parkhurst,QLD,-23.3,150.5167,Central Queensland
South Yaamba,QLD,-23.2343,150.333,Central Queensland
Glenroy,QLD,-23.1857,149.8177,Regional QLD
Kunwarara,QLD,-22.8363,150.1051,Central Queensland
Milman,QLD,-23.1333,150.4,Central Queensland
Stanage,QLD,-22.1434,150.0557,
Goomally,QLD,-23.6096,149.584,Central Queensland
Coomoo,QLD,-23.8323,149.5093,Central Queensland
Central Queensland Mc,QLD,-23.6096,149.584,Regional QLD
Canal Creek,QLD,-22.9626,150.4262,Central Queensland
Anakie,QLD,-23.55,147.75,Geelong
Joskeleigh,QLD,-23.3801,150.7786,
Morinish,QLD,-23.25,150.15,Central Queensland
Mimosa,QLD,-23.6096,149.584,Regional QLD
Cheeseborough,QLD,-23.6096,149.584,
Rubyvale,QLD,-23.4182,147.6991,Regional QLD
Thompson Point,QLD,-23.4906,150.7539,
Plum Tree,QLD,-23.6096,149.584,Regional QLD
Shoalwater,QLD,-23.6096,149.584,Regional QLD
Yalleroi,QLD,-24.0682,145.7578,Regional QLD
Ulogie,QLD,-23.9462,150.5141,Central Queensland
Garnant,QLD,-23.1722,150.267,Central Queensland
Dumpy Creek,QLD,-24.0605,150.1391,Central Queensland
Carnarvon Park,QLD,-23.6096,149.584,
