suburb,state,latitude,longitude
Lake Tarawera,Rotorua District,-38.198490801596016,176.43160619995032
Faith Hope and Charity Group,Southland District,-46.90630226625374,168.11062175653802
The Islands,Marlborough District,-41.532837753379916,174.09913481050683
Whanganui Inlet,Tasman District,-40.59139021109111,172.5728317574155
David Rocks,Auckland,-36.69885871016422,174.99779102179735
Ernest Islands,Southland District,-46.95281756098506,167.67378716840926
Petrel Islands,Southland District,-45.73909462998406,166.5188724587285
Towing Head Islands,Southland District,-45.39972480372168,166.75360438563743
Colonial Knob,Porirua City,-41.132004427100995,174.80412541027147
Rugged Islands,Southland District,-46.70399787005246,167.71530912074522
Stevensons Arm,Queenstown-Lakes District,-44.60143152906314,169.13120268284536
Wellington Harbour / Port Nicholson,Area outside Territorial Authority,-41.277678285634785,174.8496698655685
Dragon Mouth Cove,Area outside Territorial Authority,-35.96510609230506,174.7001596623814
Kokomohua Islands,Marlborough District,-41.102088390578295,174.30798775337126
The Knobbys,Marlborough District,-41.30748144094428,174.1662883803764
The Pigeons / Piroque Rocks,Auckland,-36.27457836588927,175.33120357912944
Four Islets,Whangarei District,-35.473848265043785,174.45778970460526
Balleny Reef,Area outside Territorial Authority,-46.106769667099044,166.54007515515258
Akaroa Harbour,Christchurch City,-43.83190697068425,172.93565479706447
Frances Pillars,Area outside Territorial Authority,-46.60870752535724,169.41493939173577
Lake Whakamaru,"South Waikato District, Taupo District",-38.429019718655574,175.86522145051683
Ngā Motu / Sugar Loaf Islands,New Plymouth District,-39.05119802082996,174.01787556659582
Providence Rocks,Area outside Territorial Authority,-46.01646578337937,166.46598803181232
Ōtaipango / Henderson Bay,Area outside Territorial Authority,-34.75049941273508,173.13883876964408
Karamea Bight,Area outside Territorial Authority,-41.32019285157136,171.8875870163747
Lake Manapouri,Southland District,-45.51591839446506,167.5219974958281
Bluff Harbour,Invercargill City,-46.57160450467937,168.34911940127762
Sail Rocks,Area outside Territorial Authority,-43.68365403985108,173.0902617442031
Paterson Inlet/Whaka a Te Wera,Area outside Territorial Authority,-46.92870513628874,168.07943228359218
Lyttelton Harbour/Whakaraupō,Christchurch City,-43.61417807098422,172.73687763027905
Estuary of the Heathcote and Avon Rivers/Ihutai,Christchurch City,-43.54680850656002,172.72780849516275
Sphinx Rocks,Auckland,-35.91213226058397,175.11445534685595
The Sisters,Southland District,-47.16822550948644,167.51184769542544
Lake Waikare,Waikato District,-37.43992310885343,175.20121056083516
Te Koru Bay,Area outside Territorial Authority,-36.606842507142375,175.798423374145
White Rocks,Marlborough District,-41.076661632397915,174.36048992841665
Lake Rotoiti,Tasman District,-41.83368155614092,172.83437233609206
Pukanui Bay,Area outside Territorial Authority,-35.96740035208517,174.70205081209943
Triplets,Area outside Territorial Authority,-46.480076955242424,169.73701192436442
Lake Waikareiti,Wairoa District,-38.71315056516488,177.1673318933811
Ngamotukaraka Islands / Three Kings Islands,Thames-Coromandel District,-36.70230707616688,175.38886577758916
Lake Wānaka,Queenstown-Lakes District,-44.51507885415245,169.11388743148365
Tuatara Bay,Area outside Territorial Authority,-36.97377408903231,176.0736750165146
Black Rocks,Far North District,-35.2034548632354,174.11149580312826
Scheigis Rock,Far North District,-34.890504526336784,173.29531967431814
Western Passage,Southland District,-46.01811503849464,166.50562381061562
High Peak Rocks,Area outside Territorial Authority,-35.547868895887014,174.7244143890336
Ōhiwa Harbour,"Ōpōtiki District, Whakatane District",-38.00945545897239,177.12399885738884
Mercury Islands,Area outside Territorial Authority,-36.60685031024636,175.79899965426162
Club Rock,Area outside Territorial Authority,-37.536090264554005,177.18518785835653
Black Rocks,Area outside Territorial Authority,-36.69818310000473,175.86504207454897
Motukawao Group,Thames-Coromandel District,-36.6651428764634,175.38418309101843
Saddle Rocks,Marlborough District,-40.681018568100306,173.97199159776414
Matariki Islands,Area outside Territorial Authority,-36.862264854210906,175.40809695821608
Lake Ngakaru,Auckland,-36.65442622315529,174.3305516269888
Boat Passage Islands,Southland District,-46.96400099475694,168.1573171238646
Hen and Chickens Islands,Whangarei District,-35.90735006606672,174.7045072237699
Coralie Bay,Area outside Territorial Authority,-36.604172771867,175.79338844427977
Port Levy (Potiriwi)/Koukourarata,Christchurch City,-43.62993868219596,172.83249756058467
Acheron Passage,Southland District,-45.6578403969125,166.72350869851357
Penguin Bay,Area outside Territorial Authority,-46.51168064553077,169.69870618719042
Tītī / Muttonbird Islands,Area outside Territorial Authority,-47.252946837608874,167.38795513214265
Lake Ohakuri,"Rotorua District, Taupo District",-38.413058177195296,176.1343477099467
Tōtara Rocks,Tasman District,-40.938823293346296,173.06058204402504
Mataora / Round Rock,New Plymouth District,-39.05983283835797,174.01952015528371
Rangaunu Bay,Area outside Territorial Authority,-34.83248319269781,173.25366668303002
Seal Islands,Southland District,-45.77887807648015,166.48088389340748
Cormorant Cove,Southland District,-45.68948271043253,166.56732876884638
Hapuka Rocks,Marlborough District,-40.720117224255596,173.96815731101262
Hazelburgh Group,Southland District,-46.82039374006809,168.45892566413545
Black Reef,Area outside Territorial Authority,-41.72699259981715,171.47156058128766
Lake Rotongaro,Waikato District,-37.48719464212622,175.11799041985083
South Islets,Southland District,-46.80334191470277,168.50541782349578
Paddock Rocks,Marlborough District,-40.91738988919395,173.76124847654106
The Sister Rocks,Thames-Coromandel District,-36.60939901304377,175.76429784491714
Princes Islands,Area outside Territorial Authority,-34.177176499988846,172.048088559954
Lake Ruataniwha,"Mackenzie District, Waitaki District",-44.27877868083634,170.06553284409733
The Beef Barrels / Kahikatoa,Marlborough District,-40.95584290515203,173.7686757615304
Squadron Rocks,Marlborough District,-40.756783719412624,173.89352092608527
Mokohinau Islands,Auckland,-35.92950612520935,175.13810815418992
Budges Island,Marlborough District,-41.52887740477958,174.07848835987366
Lake Onslow,Central Otago District,-45.56749032162091,169.6201897210648
The Aldermen Islands,Thames-Coromandel District,-36.97640799442012,176.0772197472325
Waikare Inlet,Far North District,-35.31603238132168,174.176597523209
Two Sisters,Southland District,-45.7721277167585,166.60878810029868
Return Channel,Southland District,-46.01180914184566,166.54538402018392
Te Paepae o Aotea,Area outside Territorial Authority,-37.47767267841036,177.13249502591444
Te Puna Inlet,Far North District,-35.16556362168118,174.02267950729575
Moturoa Islands,Far North District,-34.77692306311821,173.36893758405674
Barn Islands,Area outside Territorial Authority,-44.08121528662134,168.30492928225408
Three Sisters,Auckland,-36.722867003779164,174.9393355261967
Open Bay Islands,Area outside Territorial Authority,-43.85894017293192,168.8888677976826
Tairua Harbour,Thames-Coromandel District,-37.02096896040796,175.8469286302284
Tryphena Harbour,Auckland,-36.31438886052999,175.47288543578918
Lake Mahinapua,Westland District,-42.79613932358864,170.91587639419623
Te Whatipu Rocks,Area outside Territorial Authority,-37.243677432701645,175.89884545556086
The Twins (Motumanga),Area outside Territorial Authority,-36.76181270251952,175.80198527147473
Papatea Bay,Area outside Territorial Authority,-37.646583438197496,177.8449538682216
The Knobbies,Southland District,-46.75199706973383,167.59326591396652
Mercury Islands,Area outside Territorial Authority,-36.601960116739754,175.7930668407987
Mahurangi Harbour,Auckland,-36.463163677513045,174.72043834881046
Poor Knights Islands,Whangarei District,-35.47200211281127,174.7349366954292
Little Harbour,Southland District,-45.73096544410895,166.58063866256552
Stevensons Island,Queenstown-Lakes District,-44.5962297418897,169.13584982696975
Korimako Bay,Area outside Territorial Authority,-35.89640061632199,174.73358519487644
Port Hardy,Marlborough District,-40.75737243059624,173.88168594028346
Marotere Islands,Whangarei District,-35.89034364786177,174.74872321556882
Tonga Island,Tasman District,-40.89031158238561,173.06678331463212
Lake Te Anau,Southland District,-45.21059361506935,167.78360948643746
Matapouri Bay,Area outside Territorial Authority,-35.56703638101619,174.51091232624833
Passage Islands,Southland District,-46.03079848763124,166.54636613681532
Three Steeples,Area outside Territorial Authority,-41.722025665904496,171.4734273701372
Boundary Bay,Tasman District,-40.9396937170201,173.05898267899596
Bunker Islets,Southland District,-46.86617164013905,168.26546032573418
Rahui Islands,Far North District,-35.203137512536195,174.04142236031197
Danger Rocks,Area outside Territorial Authority,-36.71424702770132,175.9039853642553
Chetwode Islands,Marlborough District,-40.90318329532697,174.0643374655163
Mangaora Inlet,Ōtorohanga District,-38.0497314555718,174.85661643061061
Cavalli Islands,Area outside Territorial Authority,-35.020629706027506,173.94026298491255
Hen and Chickens,Far North District,-35.16152778219233,174.02458842041545
Lake Hauroko,Southland District,-45.96257496048132,167.2824903479217
Gull Rocks,Area outside Territorial Authority,-45.90428736279752,170.65088340628185
White Islands,Area outside Territorial Authority,-46.51457976707683,169.69542767895703
Providence Rocks,Southland District,-46.01519995498782,166.47575166111892
Tara Rocks,Whangarei District,-35.89037647181806,174.71078764865095
The Aldermen Islands,Thames-Coromandel District,-36.95353619034379,176.08559615335366
Simmonds Islands,Far North District,-34.755908701193725,173.15495569303997
Lake Ellesmere / Te Waihora,"Christchurch City, Selwyn District",-43.785862260935154,172.47960173690052
Shag Islands,Southland District,-45.73239416495744,166.77253847857548
Rocky Islets,Auckland,-36.478999116089504,174.79347465223648
Motuhaku Island / Schooner Rocks,Area outside Territorial Authority,-37.6082243691632,176.52629956120327
The Haystacks,Southland District,-46.91516616033899,168.2579092916626
Judges Bay,Auckland,-36.84574065881243,174.78974570779914
Gold Arm,Southland District,-45.12757533136453,167.14450780636946
Small Craft Harbour Islands,Southland District,-45.968414350324394,166.64564632963828
Boulder Bay,Area outside Territorial Authority,-35.88886821491934,174.74610299764922
Bland Bay,Whangarei District,-35.3393393639012,174.36295148762989
Port Abercrombie,Auckland,-36.156720509039765,175.3244206378603
The Brothers,Marlborough District,-41.11093710947798,174.43542677523513
Mangōnui Harbour,Far North District,-34.998079383788465,173.5480993524524
Archway Islands,Tasman District,-40.49970428651039,172.6766502762704
Useless Islands,Southland District,-45.75080064412452,166.57891347737927
Lake Aviemore,"Waimate District, Waitaki District",-44.61902232666046,170.2938953880496
Shelter Islands,Southland District,-45.271067088503145,166.89157175735363
Tītī / Muttonbird Islands,Southland District,-47.14124027608863,167.40340901137003
Many Islands,Southland District,-45.77158050721404,166.520140756863
Hares Ears,Area outside Territorial Authority,-45.27048640330632,166.84210106716597
Motutara Rocks,Area outside Territorial Authority,-34.85646279840713,173.28521582514034
Hinemahanga Rocks,Area outside Territorial Authority,-39.94291158682324,176.9404829486522
The Noises,Auckland,-36.68937776015785,174.96774170422407
Rocky Bay,Area outside Territorial Authority,-36.592717981374456,175.78652316714604
John Islands,Southland District,-45.57069568017702,166.79315563683795
Tomahawk Lagoon,Dunedin City,-45.900948458882,170.54531583987475
Mercury Islands,Area outside Territorial Authority,-36.59476192270179,175.78601352763283
Bland Rocks,Whangarei District,-35.391311132966784,174.3566734353429
Harbour Islands,Southland District,-45.58503997756254,166.76834091081167
Lake Kopuera,Waikato District,-37.42309727413422,175.13780210634803
Ngunguru Bay,Area outside Territorial Authority,-35.69597199923251,174.53051024364746
Mitimiti,Far North District,-35.42977730230951,173.2951332811758
Rolleston Range,Selwyn District,-43.14370029356852,171.26084524851007
Pirongia Forest Park,"Ōtorohanga District, Waikato District, Waipa District",-37.97871265905091,175.02543892408295
Whangamoa,Nelson City,-41.14159945936151,173.54170957576525
Waikino Forest,Far North District,-35.34477157391805,174.15585141760238
Waiuta,Buller District,-42.281774450949364,171.79675965956204
Castlepoint,Masterton District,-40.89553308674545,176.20333533339564
Knobby Range,Central Otago District,-45.44011772425552,169.44546442628115
Fortrose,Southland District,-46.550430293813044,168.77650779536262
Khandallah,Wellington City,-41.24551236904371,174.79214023584416
Doubtful Range,Hurunui District,-42.57360309626303,172.32153221731437
Island Block,Waikato District,-37.31287255804027,175.1342526240776
Kaimanawa Forest Park,"Rangitikei District, Taupo District",-39.10708602805388,176.02800553179557
Wainui,Christchurch City,-43.84421471258779,172.8984585131586
Poplars Range,Hurunui District,-42.40484139201395,172.57653495041833
Benmore,Waitaki District,-44.5630281221782,170.145119490343
Lake Ōnoke,South Wairarapa District,-41.380974578720775,175.13007860355515
Shelly Bay,Western Bay of Plenty District,-37.463663178150654,175.9579049294941
Waioweka,Ōpōtiki District,-38.26680600344991,177.3124404165148
Kāwhia Harbour,"Ōtorohanga District, Waitomo District",-38.09445961888631,174.83390705351462
Ōhīnau Island,Thames-Coromandel District,-36.72772496328947,175.88031179308874
Kōpeka Island,Southland District,-47.1373519247826,167.93956756178005
Moutohorā Island,Area outside Territorial Authority,-37.85475851504315,176.97272264158332
Mātāpia,Area outside Territorial Authority,-34.60633365934292,172.79844157267806
Longford,Tasman District,-41.754498957401466,172.42888306757388
Helena Bay,Whangarei District,-35.44526332906501,174.3461155782949
Birchville,Upper Hutt City,-41.09158881772332,175.10859857404645
Red Beach,Auckland,-36.6083140874725,174.69726150306724
Waimataitai,Timaru District,-44.38046179134654,171.24110972775583
Mairehau,Christchurch City,-43.49591525332068,172.6416846759914
Torea Bay,Marlborough District,-41.219723733191735,174.0226402083937
Mount Aspiring National Park,"Queenstown-Lakes District, Southland District, Westland District",-44.2771154341268,168.79185219021252
Walter Peak,Queenstown-Lakes District,-45.210157185489784,168.43426826753904
Elderslie,Waitaki District,-45.02678512098313,170.83977882526347
Oxford,Waimakariri District,-43.328593405815,172.2181759773544
Broughton Bay,Marlborough District,-41.21719600918224,173.9426580895585
Ohakune,Ruapehu District,-39.42514253766179,175.37774971318387
Marchwiel,Timaru District,-44.37829891004055,171.2248711975548
Quailburn,Waitaki District,-44.41942940212055,169.8257218805299
Marton,Rangitikei District,-40.03927135910736,175.3910769892483
Parahaki,Whangarei District,-35.72238751746031,174.3436073814805
Waimarino,Ruapehu District,-39.541065184355034,175.33980796554698
Waipatu,Hastings District,-39.62328914325067,176.8738009878101
Cardiff,Stratford District,-39.358212965110674,174.23398301075707
Seaward Valley,Kaikoura District,-42.22707660966451,173.7949232356128
Tariki,New Plymouth District,-39.23018118633861,174.2391972623555
Tīnui Valley,Masterton District,-40.77077781756785,176.1658706473383
Riccarton,Christchurch City,-43.531921997265584,172.5998548164331
Puketiro,Clutha District,-46.49324511660462,169.4605744297951
Raukumara Conservation Park,"Gisborne District, Ōpōtiki District",-37.94890568893974,177.8446597772692
Kurow,Waitaki District,-44.75776173129698,170.3895993441336
Clifden,Southland District,-46.069463167310175,167.70596410392656
Makauri,Gisborne District,-38.61834531203044,177.97236556949366
Ilam,Christchurch City,-43.5189975823052,172.57544403040558
Springlands,Marlborough District,-41.50650242705336,173.90972303588404
Waimahaka,Southland District,-46.52167769827396,168.81855692705656
Castlerock,Southland District,-45.738393672186,168.37756942846195
Omana,Kaipara District,-35.90522551705774,174.08350434603685
Ruawai,Kaipara District,-36.07773568104833,174.05323753020073
Tūtaki,Tasman District,-41.891814445778465,172.49406425762874
Fordlands,Rotorua District,-38.14269168198854,176.22452648496235
Kaiapoi,Waimakariri District,-43.378005480444294,172.66831491032457
Westerfield,Ashburton District,-43.831611483117456,171.5691489836437
Takaro,Palmerston North City,-40.35221853912311,175.59435882607542
Tahorakurī Forest,Taupo District,-38.562176550569916,176.20278289058345
Waipiro,Gisborne District,-37.97526283102151,178.28722919795084
Pukahu,Hastings District,-39.69075244243548,176.8363305234851
Rere,Gisborne District,-38.53185118650791,177.60519659040511
Newstead,Waikato District,-37.7693683908208,175.37011765244551
Punga Cove,Marlborough District,-41.13041021654745,174.14872719429394
Milford Sound,Southland District,-44.67242038082934,167.925527988999
Pauanui,Thames-Coromandel District,-37.051179609025944,175.8608569607958
Owen River,Tasman District,-41.6495359946435,172.49401531313677
Campbells Bay,Auckland,-36.749577010131766,174.75627150781327
Wardville,Matamata-Piako District,-37.70710281318665,175.79164811582524
Motueka,Tasman District,-41.12035470372211,172.99152249096727
Ormond,Gisborne District,-38.51123828179831,177.95474074838475
Wairau Valley,Marlborough District,-41.74990866546062,173.2472492821845
Ferry Landing,Thames-Coromandel District,-36.83257302741536,175.71541255179403
Springdale,Matamata-Piako District,-37.52488642358591,175.5562563992328
Paparoa,Kaipara District,-36.07122526706945,174.23857710856672
Arthur's Pass,Selwyn District,-43.00709547020215,171.98393147327698
Nydia Bay,Marlborough District,-41.16014044995709,173.78935394842313
Papamoa Beach,"Tauranga City, Western Bay of Plenty District",-37.72232531615746,176.32653324825054
Manakau,Horowhenua District,-40.71729678982932,175.21466493565367
Yaldhurst,Christchurch City,-43.50655977758006,172.50545250669046
Mangawhio,South Taranaki District,-39.647727075963886,174.7560419758557
Whangara,Gisborne District,-38.55201950789386,178.19551088307065
Washdyke,Timaru District,-44.349878000556764,171.2465157784456
Clandeboye,Timaru District,-44.19132180378835,171.42543405023594
Chaslands,Clutha District,-46.59763625398467,169.33624099260356
Port Taranaki,New Plymouth District,-39.05889902938421,174.03407185052077
Tairua,Thames-Coromandel District,-36.99990714535967,175.84566839417667
Hangaroa,Gisborne District,-38.69506033009954,177.52933293579932
Ōpōtiki,Ōpōtiki District,-38.01464522289176,177.278484768848
Te Wharau,Carterton District,-41.20282272104826,175.8219172737197
Katikati,Western Bay of Plenty District,-37.55080875904811,175.92396944343977
Tadmor,Tasman District,-41.479337971810224,172.75599039255468
Lyford,Hurunui District,-42.515220199937545,173.17325932341092
Wakanui,Ashburton District,-43.98727378346885,171.86461036617996
Riverdale,Gisborne District,-38.643833572537986,177.9959786604331
Puketutu,Waitomo District,-38.42330835869481,175.21544457590446
Scargill,Hurunui District,-42.92262856387488,172.86985916505947
Maungatapere,Whangarei District,-35.762077916789586,174.19709519165752
Waikaka Valley,Gore District,-46.050918177764714,169.05897281942953
Waimārama,Hastings District,-39.80063221280358,176.9620479116327
Waikoura,Southland District,-46.08851833192023,167.97487888357358
Fernside,Waimakariri District,-43.30614888685478,172.5108097863333
Blenheim,Marlborough District,-41.51693898142488,173.95628559281838
Tawanui,Clutha District,-46.468038324963906,169.52438676204483
Auroa,South Taranaki District,-39.47710859265124,174.04741385031713
Roys Hill,Hastings District,-39.625396452607866,176.71237521403393
Ruahine,Southland District,-46.358923001734745,167.7751288893084
Granity,Buller District,-41.636410700011,171.85049645870473
Weymouth,Auckland,-37.04186921750911,174.86813619766647
Remutaka Forest Park,"Lower Hutt City, South Wairarapa District",-41.288452395628035,175.06547621403075
Kingston Crossing,Southland District,-45.83532055630669,168.64519801952417
Riversdale,Marlborough District,-41.50522614236056,173.96859524780726
Hinakura,South Wairarapa District,-41.291261665132446,175.64937805102824
Windwhistle,Selwyn District,-43.5029246965379,171.72317980571037
Milford,Auckland,-36.77333818246493,174.76071123075846
Whanawhana,Hastings District,-39.53144859378389,176.43176829998617
Manukau Heads,Auckland,-37.061776660643275,174.59899695589024
Hanmer Conservation Park,Hurunui District,-42.49268524958741,172.68190972833025
Ōtewā,Ōtorohanga District,-38.25535509378477,175.31154186539246
Waimahora,Ōtorohanga District,-38.34428223462916,175.3944384543991
Ōpārau,Ōtorohanga District,-38.021534168933684,174.97249174350566
Papakura,Auckland,-37.05905657837582,174.9667687561937
Taharoa,Waitomo District,-38.171592818681454,174.76239619528158
Mokihinui,Buller District,-41.54890718245,172.16506863850717
Parawera,"Ōtorohanga District, Waipa District",-38.09388436267267,175.47118156063533
Okoki,New Plymouth District,-39.058754280292206,174.53455843787611
Albany,Auckland,-36.73431963698598,174.6991896711044
Alford Forest,Ashburton District,-43.55998364890249,171.41119828988653
Parakao,Whangarei District,-35.70199356503736,173.95593828809683
Milford,Timaru District,-44.238160041688126,171.34545925344372
Beaumont,"Central Otago District, Clutha District",-45.79361655113454,169.54489592353
Teviotdale,Hurunui District,-43.078924742390434,172.87903746177
Southshore,Christchurch City,-43.55055966978842,172.74756654703467
Pohokura,Stratford District,-39.182985167105,174.67992543591845
Rothesay Bay,Auckland,-36.724163115689336,174.74649512179937
Rakopi,Tasman District,-40.60888978944507,172.58644710273805
Beckenham,Christchurch City,-43.56435291612602,172.64296614300306
Burkes Pass,Mackenzie District,-44.147565366391696,170.65237831820156
Miramar,Wellington City,-41.31501429648442,174.819439226348
Seadown,Timaru District,-44.2993494034485,171.29291162581572
Poukawa,Hastings District,-39.77866137865548,176.7584640038795
Mikimiki,Masterton District,-40.844172345514,175.5856453149641
Moana,Grey District,-42.57430335145952,171.53174009766096
Harington Point,Dunedin City,-45.791457200525215,170.7333843081068
Morrisons,Waitaki District,-45.26412380727767,170.4380548960914
Maunu,Whangarei District,-35.74746291500674,174.25786231669468
Makarora,Queenstown-Lakes District,-44.29714356749207,169.22915689486908
Rangitata Island,Timaru District,-44.10514985863187,171.44548350848453
Motupiko,Tasman District,-41.51622589101383,172.79474926940048
Anawhata,Auckland,-36.92280096394652,174.49124745299412
Ratapiko,New Plymouth District,-39.209134341929634,174.3271212773236
Helensville,Auckland,-36.69275379507643,174.47068328491875
Mount Maunganui,Tauranga City,-37.66610855757031,176.20628147089863
Temuka,Timaru District,-44.222998203920206,171.24932574838837
Pukeokahu,Rangitikei District,-39.60314592829911,175.97700053425135
Staveley,Ashburton District,-43.63644530304366,171.4335656067199
Meremere,Waikato District,-37.317930046585744,175.0712616124304
Paringa,Westland District,-43.73239748622777,169.5645373505019
Golden Downs,Tasman District,-41.56583356492978,172.87691883677545
Ocean View,Dunedin City,-45.93222100293167,170.3504757112656
Lake Ferry,South Wairarapa District,-41.37691763544769,175.15796564922212
Glen Murray,Waikato District,-37.46929131310474,174.914943703492
Manorburn,Central Otago District,-45.35205692673383,169.64897716646672
Mōkau,Waitomo District,-38.69247461491199,174.76624921772623
Hanmer Springs,Hurunui District,-42.54137286842345,172.79894382308598
Waihola,Clutha District,-46.05260770538671,170.08324367819097
Ngāruawāhia,Waikato District,-37.6781117305901,175.12717417368583
Hūkerenui,"Far North District, Whangarei District",-35.49521540070282,174.19912150320337
Tiakitahuna,Manawatu District,-40.40599371012127,175.4864825700829
Birkenhead,Auckland,-36.8089328720526,174.7219497601893
Oceanview,Timaru District,-44.36913759727213,171.23773122551674
Te Puna,Western Bay of Plenty District,-37.67941837001184,176.07180760025412
Ōmokoroa,Western Bay of Plenty District,-37.64940456884608,176.02867667128814
Morrinsville,Matamata-Piako District,-37.68225084166442,175.54170355947414
Springvale,Central Otago District,-45.180003652204725,169.42137968866078
Puketoi,Central Otago District,-45.25281515701938,169.89027017354547
Karetu,Far North District,-35.36472383749529,174.16623448400736
Ātiamuri,Rotorua District,-38.355439269638175,176.1061033323701
Piopio,Waitomo District,-38.47271271778596,174.99220368448462
Kumara,Westland District,-42.62732302136793,171.17772313368297
Tanners Point,Western Bay of Plenty District,-37.48294663136532,175.92517962637444
Whirinaki,Far North District,-35.479028304609294,173.45375152668302
Rangiwaea,Rangitikei District,-39.591521917895,175.5352656411108
Wreys Bush,Southland District,-46.01406929418159,168.09020660422902
Hanmer Forest,Hurunui District,-42.52922322179657,172.89565466770668
Puramāhoi,Tasman District,-40.806573113497265,172.74550965207592
Waimangaroa,Buller District,-41.71559330507294,171.76095183723055
Wharepūhunga,Ōtorohanga District,-38.23937964593131,175.52611138559502
New Windsor,Auckland,-36.90527442875909,174.71318666930125
Remuera,Auckland,-36.87740612272574,174.80560591746476
New Lynn,Auckland,-36.912889263480714,174.67886259227444
Kaponga,South Taranaki District,-39.43185272183865,174.16164255815636
Saint Martins,Christchurch City,-43.5594308636027,172.65419205917217
Wharetoa,Clutha District,-46.06718332279183,169.45697733139738
Meeanee,Napier City,-39.54516327385741,176.8884090834659
Huapai,Auckland,-36.765474756839524,174.54064203509589
Mokoia,South Taranaki District,-39.628771805517715,174.36550731886268
Parnell,Auckland,-36.8560517153427,174.78308252111356
Warea,South Taranaki District,-39.23150432860935,173.82421795887663
Island Stream,Waitaki District,-45.154223876057316,170.77944781532509
Tututawa,Stratford District,-39.331079279992096,174.53571564271869
Orakei,Auckland,-36.854969265697676,174.81953404186774
Sandringham,Auckland,-36.88800854828312,174.73654303664728
Foxton,Horowhenua District,-40.447187127119555,175.3107369569039
Towai,Far North District,-35.48362271891718,174.13621652457152
Cornish Point,Central Otago District,-45.11340810062825,169.23433989096435
Southburn,Waimate District,-44.473947538732915,171.07017976754526
Blind River,Marlborough District,-41.69426492984603,174.13752275271284
Mōhakatino,New Plymouth District,-38.76311347771344,174.7309066285493
East Chatton,Gore District,-45.977700004259866,168.98803029422405
Appleby,Tasman District,-41.31680204212941,173.12586972227746
Slopedown,Clutha District,-46.32464366811415,169.2204699904993
Paroa,Grey District,-42.50361256610051,171.17653683212868
Cape Palliser,South Wairarapa District,-41.523681355520395,175.25395434137465
Iwitahi,Taupo District,-38.83653706967548,176.22331225781943
Glentunnel,Selwyn District,-43.49539668734617,171.8709253646378
Point Chevalier,Auckland,-36.866306541100016,174.7063908598786
Fairdown,Buller District,-41.74248430757106,171.71291583677183
Pukerua Bay,Porirua City,-41.0465586988179,174.8845380060187
Oaro,Kaikoura District,-42.51727173536775,173.47333406857516
Saint Bathans,Central Otago District,-44.808401541610124,169.85731630926125
Awatuna,Westland District,-42.698575998179024,171.13772827653932
Manurewa,Auckland,-37.02362220882019,174.88751551038672
Waimangu,Rotorua District,-38.281271985195524,176.38777353167652
Te Ākau,Waikato District,-37.680901798654986,174.87095432908967
Hikurangi,Whangarei District,-35.58142168824818,174.3379016724872
Kaimarama,Thames-Coromandel District,-36.868426184385825,175.63235865522253
Whakamaru,Taupo District,-38.466450116814485,175.77933258240847
Roxburgh East,Central Otago District,-45.5308238023257,169.3322554284277
Tihiroa,Ōtorohanga District,-38.089901333345125,175.18764916824173
Bromley,Christchurch City,-43.53568927944112,172.70311380915507
Kerepehi,Hauraki District,-37.313535114478164,175.53719327281155
Dipton West,Southland District,-45.9043839193231,168.3124828841385
Kopuku,Waikato District,-37.26932389688902,175.1783633304287
Tahunga,Gisborne District,-38.61657253320362,177.4903137306797
View Hill,Waimakariri District,-43.264802380107135,172.02990373451178
West Dome,Southland District,-45.549300765906096,168.2533928817761
Orongo,Hauraki District,-37.199861506036086,175.54171580667492
Centre Hill,Southland District,-45.555427165376415,168.09094028513718
Te Whiti,"Carterton District, Masterton District",-41.03587861573247,175.7066211258147
Otway,Matamata-Piako District,-37.50342494187242,175.6278869553252
Dumbarton,Central Otago District,-45.58089883750396,169.29259467393803
Kaimiro,New Plymouth District,-39.19876430760013,174.14155220536009
Diamond Harbour,Christchurch City,-43.63653999100966,172.7325854350981
Reporoa,Rotorua District,-38.44313578937612,176.3580517618467
East Tāmaki,Auckland,-36.94181075122415,174.891571658801
St Johns,Auckland,-36.87980695520028,174.8440770635256
Rotongaro,Waikato District,-37.51140087594791,175.08735629026674
Ōkārito,Westland District,-43.21373744777139,170.21909951590442
Waipoua,"Far North District, Kaipara District",-35.65927135496813,173.50409421422208
Palm Beach,Auckland,-36.78258627982726,175.04396393235905
Pukekohe East,"Auckland, Waikato District",-37.19992921389775,174.9571538578576
Pakotai,Whangarei District,-35.68667107661459,173.83651473685998
Maraekakaho,Hastings District,-39.65383479290149,176.53464113829475
Pigeon Bay,Christchurch City,-43.67983998361709,172.91018264022924
Horotiu,"Hamilton City, Waikato District",-37.710828496466064,175.19217986806498
Huinga,Stratford District,-39.3627983852041,174.46799581283813
Leigh,Auckland,-36.28033922797512,174.78735119956394
Carters Beach,Buller District,-41.74747033873524,171.5714508824655
Otatara,Invercargill City,-46.438821986938144,168.29272710829665
Hinds,Ashburton District,-44.01450977807882,171.5379771577668
Tikitere,Rotorua District,-38.075892262896495,176.36525084393602
Hundalee,Hurunui District,-42.5772379688348,173.45894514828134
Atarau,Grey District,-42.24002746032596,171.5178747564652
Jackson Bay,"Southland District, Westland District",-44.143150982323924,168.51145182008617
Lee Flat,Clutha District,-45.78471911074871,169.98116106621097
Ardlussa,Southland District,-45.7535966194167,168.64042845235096
Westown,New Plymouth District,-39.07525039343103,174.0587473360209
Strowan,Christchurch City,-43.507002981698896,172.6083633027391
Fernhill,Hastings District,-39.57248954042099,176.77069271258634
